Catagory,Product_Code,SKU_Code,Product Title,Product Description,Selling Price (In Rs),MRP (In Rs),Quantity,Size,Color,Sleeve Length,Brand,Neckline,Prints/Patterns,Occasion,Combo,Fabric,Fabric Care,Pack Of,Type,Art Work,Stretchable,Ideal For,Generic Name,Highlight,Weight (Kg),Dimensions L x W x H (cm),Volumetric Weight (Kg),Country Of Origin,"Product HSN Code (2,4,6,8 Digits)",Style Code,Main Image Link,Sub Image Link-1,Sub Image Link-2,Sub Image Link-3,Sub Image Link-4,Sub Image Link-5,Tags ( Only for admin use )
"Tops,Tees,Tunics & Shirts",GE_52_ORNG_S,FSTOP3073C_S,Plain Orange Pearl Beaded Cotton Frill Top,,599,1299,10,S,PLAIN ORANGE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/0zsvzgh5frwk58r/image103.png?dl=0,https://www.dropbox.com/s/mw3050pxer65v88/image104.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_ORNG_M,FSTOP3073C_M,Plain Orange Pearl Beaded Cotton Frill Top,,599,1299,10,M,PLAIN ORANGE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/0zsvzgh5frwk58r/image103.png?dl=0,https://www.dropbox.com/s/mw3050pxer65v88/image104.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_ORNG_L,FSTOP3073C_L,Plain Orange Pearl Beaded Cotton Frill Top,,599,1299,10,L,PLAIN ORANGE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/0zsvzgh5frwk58r/image103.png?dl=0,https://www.dropbox.com/s/mw3050pxer65v88/image104.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_ORNG_XL,FSTOP3073C_XL,Plain Orange Pearl Beaded Cotton Frill Top,,599,1299,10,XL,PLAIN ORANGE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/0zsvzgh5frwk58r/image103.png?dl=0,https://www.dropbox.com/s/mw3050pxer65v88/image104.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,https://www.dropbox.com/s/inxuenyakv80t1u/image105.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_GRN_S,FSTOP3073B_S,Green Reyon Moss Lurex Frill Top,,550,1249,10,S,GREEN,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/95edsbnvml98au9/image107.png?dl=0,https://www.dropbox.com/s/cb73rhswqr7l9cv/image108.png?dl=0,https://www.dropbox.com/s/s58olcbrl8at78q/image109.png?dl=0,https://www.dropbox.com/s/yj7ybr2vq3ura5n/image110.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_GRN_M,FSTOP3073B_M,Green Reyon Moss Lurex Frill Top,,550,1249,10,M,GREEN,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/95edsbnvml98au9/image107.png?dl=0,https://www.dropbox.com/s/cb73rhswqr7l9cv/image108.png?dl=0,https://www.dropbox.com/s/s58olcbrl8at78q/image109.png?dl=0,https://www.dropbox.com/s/yj7ybr2vq3ura5n/image110.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_GRN_L,FSTOP3073B_L,Green Reyon Moss Lurex Frill Top,,550,1249,10,L,GREEN,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/95edsbnvml98au9/image107.png?dl=0,https://www.dropbox.com/s/cb73rhswqr7l9cv/image108.png?dl=0,https://www.dropbox.com/s/s58olcbrl8at78q/image109.png?dl=0,https://www.dropbox.com/s/yj7ybr2vq3ura5n/image110.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_GRN_XL,FSTOP3073B_XL,Green Reyon Moss Lurex Frill Top,,550,1249,10,XL,GREEN,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/95edsbnvml98au9/image107.png?dl=0,https://www.dropbox.com/s/cb73rhswqr7l9cv/image108.png?dl=0,https://www.dropbox.com/s/s58olcbrl8at78q/image109.png?dl=0,https://www.dropbox.com/s/yj7ybr2vq3ura5n/image110.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_53_BRWN_S,FSTOP3081A_S,Brown Color Embroidered Cotton Top,,599,1299,10,S,BROWN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j96jb3spd55ii0n/image111.png?dl=0,https://www.dropbox.com/s/q0irp9yg0hbr731/image112.png?dl=0,https://www.dropbox.com/s/p18n325ct0fe421/image113.png?dl=0,https://www.dropbox.com/s/7s87upfecjrpocg/image114.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_53_BRWN_M,FSTOP3081A_M,Brown Color Embroidered Cotton Top,,599,1299,10,M,BROWN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j96jb3spd55ii0n/image111.png?dl=0,https://www.dropbox.com/s/q0irp9yg0hbr731/image112.png?dl=0,https://www.dropbox.com/s/p18n325ct0fe421/image113.png?dl=0,https://www.dropbox.com/s/7s87upfecjrpocg/image114.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_53_BRWN_L,FSTOP3081A_L,Brown Color Embroidered Cotton Top,,599,1299,10,L,BROWN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j96jb3spd55ii0n/image111.png?dl=0,https://www.dropbox.com/s/q0irp9yg0hbr731/image112.png?dl=0,https://www.dropbox.com/s/p18n325ct0fe421/image113.png?dl=0,https://www.dropbox.com/s/7s87upfecjrpocg/image114.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_53_BRWN_XL,FSTOP3081A_XL,Brown Color Embroidered Cotton Top,,599,1299,10,XL,BROWN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j96jb3spd55ii0n/image111.png?dl=0,https://www.dropbox.com/s/q0irp9yg0hbr731/image112.png?dl=0,https://www.dropbox.com/s/p18n325ct0fe421/image113.png?dl=0,https://www.dropbox.com/s/7s87upfecjrpocg/image114.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_54_WHT_S,FSTOP3074A_S,Off White Ikat Print Rayon Top,,530,1199,10,S,OFF WHITE,3/4 Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/3l5ofj8cezwd8fc/image115.png?dl=0,https://www.dropbox.com/s/7uzfjurbywdgbeb/image116.png?dl=0,https://www.dropbox.com/s/gpq0udnxiehewx4/image117.png?dl=0,https://www.dropbox.com/s/94crqxmjtnl9yl0/image118.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_54_WHT_M,FSTOP3074A_M,Off White Ikat Print Rayon Top,,530,1199,10,M,OFF WHITE,3/4 Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/3l5ofj8cezwd8fc/image115.png?dl=0,https://www.dropbox.com/s/7uzfjurbywdgbeb/image116.png?dl=0,https://www.dropbox.com/s/gpq0udnxiehewx4/image117.png?dl=0,https://www.dropbox.com/s/94crqxmjtnl9yl0/image118.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_54_WHT_L,FSTOP3074A_L,Off White Ikat Print Rayon Top,,530,1199,10,L,OFF WHITE,3/4 Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/3l5ofj8cezwd8fc/image115.png?dl=0,https://www.dropbox.com/s/7uzfjurbywdgbeb/image116.png?dl=0,https://www.dropbox.com/s/gpq0udnxiehewx4/image117.png?dl=0,https://www.dropbox.com/s/94crqxmjtnl9yl0/image118.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_54_WHT_XL,FSTOP3074A_XL,Off White Ikat Print Rayon Top,,530,1199,10,XL,OFF WHITE,3/4 Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/3l5ofj8cezwd8fc/image115.png?dl=0,https://www.dropbox.com/s/7uzfjurbywdgbeb/image116.png?dl=0,https://www.dropbox.com/s/gpq0udnxiehewx4/image117.png?dl=0,https://www.dropbox.com/s/94crqxmjtnl9yl0/image118.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTYLW_S,FSTOP3078A_S,White & Yellow Stripe Linen Frill Top,,550,1249,10,S,WHITE & YELLOW,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Linen,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/zworubialh97zsv/image120.png?dl=0,,,,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTYLW_M,FSTOP3078A_M,White & Yellow Stripe Linen Frill Top,,550,1249,10,M,WHITE & YELLOW,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Linen,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/zworubialh97zsv/image120.png?dl=0.https://www.dropbox.com/s/9p2miswpalq0t8t/image122.png?dl=0,,,,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTYLW_L,FSTOP3078A_L,White & Yellow Stripe Linen Frill Top,,550,1249,10,L,WHITE & YELLOW,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Linen,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/zworubialh97zsv/image120.png?dl=0.https://www.dropbox.com/s/9p2miswpalq0t8t/image122.png?dl=0,,,,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTYLW_XL,FSTOP3078A_XL,White & Yellow Stripe Linen Frill Top,,550,1249,10,XL,WHITE & YELLOW,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Linen,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/zworubialh97zsv/image120.png?dl=0.https://www.dropbox.com/s/9p2miswpalq0t8t/image122.png?dl=0,,,,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTPNK_S,FSTOP3078B_S,White & Pink Lurex Stripe Cotton Frill Top,,550,1249,10,S,WHITE & PINK,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/8zbce1i2weywu3q/image124.png?dl=0,https://www.dropbox.com/s/7i829ejchc3fgyq/image126.png?dl=0,,,,,Topseller
"Tops,Tees,Tunics & Shirts",GE_55_WHTPNK_M,FSTOP3078B_M,White & Pink Lurex Stripe Cotton Frill Top,,550,1249,10,M,WHITE & PINK,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/8zbce1i2weywu3q/image124.png?dl=0,https://www.dropbox.com/s/7i829ejchc3fgyq/image126.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTPNK_L,FSTOP3078B_L,White & Pink Lurex Stripe Cotton Frill Top,,550,1249,10,L,WHITE & PINK,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/8zbce1i2weywu3q/image124.png?dl=0,https://www.dropbox.com/s/7i829ejchc3fgyq/image126.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_55_WHTPNK_XL,FSTOP3078B_XL,White & Pink Lurex Stripe Cotton Frill Top,,550,1249,10,XL,WHITE & PINK,Short Sleeve,GALAXY ENTERPRISES,Boat Neck,Strip Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/8zbce1i2weywu3q/image124.png?dl=0,https://www.dropbox.com/s/7i829ejchc3fgyq/image126.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_PINK_S,FSTOP3082B_S,Pink Reyon Crepe Embroidered Top,,560,1249,10,S,PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g17694a6jqpweqd/image128.png?dl=0,https://www.dropbox.com/s/w75kicx16kdwf7u/image130.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_PINK_M,FSTOP3082B_M,Pink Reyon Crepe Embroidered Top,,560,1249,10,M,PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g17694a6jqpweqd/image128.png?dl=0,https://www.dropbox.com/s/w75kicx16kdwf7u/image130.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_PINK_L,FSTOP3082B_L,Pink Reyon Crepe Embroidered Top,,560,1249,10,L,PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g17694a6jqpweqd/image128.png?dl=0,https://www.dropbox.com/s/w75kicx16kdwf7u/image130.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_PINK_XL,FSTOP3082B_XL,Pink Reyon Crepe Embroidered Top,,560,1249,10,XL,PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g17694a6jqpweqd/image128.png?dl=0,https://www.dropbox.com/s/w75kicx16kdwf7u/image130.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_OG_S,FSTOP3082C_S,Olive Green Reyon Crepe Embroidered Top,,560,1249,10,S,OLIVE GREEN,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/qukhft8hof1vpn0/image132.png?dl=0,https://www.dropbox.com/s/8sp7adxzxe4xpvm/image134.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_OG_M,FSTOP3082C_M,Olive Green Reyon Crepe Embroidered Top,,560,1249,10,M,OLIVE GREEN,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/qukhft8hof1vpn0/image132.png?dl=0,https://www.dropbox.com/s/8sp7adxzxe4xpvm/image134.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_OG_L,FSTOP3082C_L,Olive Green Reyon Crepe Embroidered Top,,560,1249,10,L,OLIVE GREEN,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/qukhft8hof1vpn0/image132.png?dl=0,https://www.dropbox.com/s/8sp7adxzxe4xpvm/image134.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_OG_XL,FSTOP3082C_XL,Olive Green Reyon Crepe Embroidered Top,,560,1249,10,XL,OLIVE GREEN,Sleevess,GALAXY ENTERPRISES,Boat Neck,Emboridered,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/qukhft8hof1vpn0/image132.png?dl=0,https://www.dropbox.com/s/8sp7adxzxe4xpvm/image134.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_BLK_S,FSTOP3082D_S,Black Printed Reyon Crepe Sleeveless Top,,560,1249,10,S,BLACK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/vl32u3ae532vncq/image136.png?dl=0,https://www.dropbox.com/s/l2ptm14bowl0inr/image138.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_BLK_M,FSTOP3082D_M,Black Printed Reyon Crepe Sleeveless Top,,560,1249,10,M,BLACK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/vl32u3ae532vncq/image136.png?dl=0,https://www.dropbox.com/s/l2ptm14bowl0inr/image138.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_BLK_L,FSTOP3082D_L,Black Printed Reyon Crepe Sleeveless Top,,560,1249,10,L,BLACK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/vl32u3ae532vncq/image136.png?dl=0,https://www.dropbox.com/s/l2ptm14bowl0inr/image138.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_56_BLK_XL,FSTOP3082D_XL,Black Printed Reyon Crepe Sleeveless Top,,560,1249,10,XL,BLACK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/vl32u3ae532vncq/image136.png?dl=0,https://www.dropbox.com/s/l2ptm14bowl0inr/image138.png?dl=0,,,,,
